982.25	0	0	32.15
983	0	0	32.2
983.75	0	0	32.25
984.5	0	0	32.3
985.25	0	0	32.35
986	0	0	32.4
986.75	0	0	32.45
987.5	0	0	32.5
988.25	0	0	32.55
989	0	0	32.6
989.75	0	0	32.65
990.5	0	0	32.7
991.25	0	0	32.75
992	0	0	32.8
992.75	0	0	32.85
993.5	0	0	32.9
994.25	0	0	32.95
995	0	0	33
995.75	0	0	33.05
996.5	0	0	33.1
997.25	0	0	33.15
998	0	0	33.2
998.75	0	0	33.25
999.5	0	0	33.3
1000.25	0	0	33.35
1001	0	0	33.4
1001.75	0	0	33.45
1002.5	0	0	33.5
1003.25	0	0	33.55
1004	0	0	33.6
1004.75	0	0	33.65
1005.5	0	0	33.7
1006.25	0	0	33.75
1007	0	0	33.8
1007.75	0	0	33.85
1008.5	0	0	33.9
1009.25	0	0	33.95
1010	0	0	34
1010.75	0	0	34.05
1011.5	0	0	34.1
1012.25	0	0	34.15
1013	0	0	34.2
1013.75	0	0	34.25
1014.5	0	0	34.3
1015.25	0	0	34.35
1016	0	0	34.4
1016.75	0	0	34.45
1017.5	0	0	34.5
1018.25	0	0	34.55
1019	0	0	34.6
1019.75	0	0	34.65
1020.5	0	0	34.7
1021.25	0	0	34.75
1022	0	0	34.8
1022.75	0	0	34.85
1023.5	0	0	34.9
1024.25	0	0	34.95
1025	0	0	35
1025.75	0	0	35.05
1026.5	0	0	35.1
1027.25	0	0	35.15
1028	0	0	35.2
1028.75	0	0	35.25
1029.5	0	0	35.3
1030.25	0	0	35.35
1031	0	0	35.4
1031.75	0	0	35.45
1032.5	0	0	35.5
1033.25	0	0	35.55
1034	0	0	35.6
1034.75	0	0	35.65
1035.5	0	0	35.7
1036.25	0	0	35.75
1037	0	0	35.8
1037.75	0	0	35.85
1038.5	0	0	35.9
1039.25	0	0	35.95
1040	0	0	36
1040.75	0	0	36.05
1041.5	0	0	36.1
1042.25	0	0	36.15
1043	0	0	36.2
1043.75	0	0	36.25
1044.5	0	0	36.3
1045.25	0	0	36.35
1046	0	0	36.4
1046.75	0	0	36.45
1047.5	0	0	36.5
1048.25	0	0	36.55
1049	0	0	36.6
1049.75	0	0	36.65
1050.5	0	0	36.7
1051.25	0	0	36.75
1052	0	0	36.8
1052.75	0	0	36.85
1053.5	0	0	36.9
1054.25	0	0	36.95
1055	0	0	37
1055.75	0	0	37.05
1056.5	0	0	37.1
1057.25	0	0	37.15
1058	0	0	37.2
1058.75	0	0	37.25
1059.5	0	0	37.3
1060.25	0	0	37.35
1061	0	0	37.4
1061.75	0	0	37.45
1062.5	0	0	37.5
1063.25	0	0	37.55
1064	0	0	37.6
1064.75	0	0	37.65
1065.5	0	0	37.7
1066.25	0	0	37.75
1067	0	0	37.8
1067.75	0	0	37.85
1068.5	0	0	37.9
1069.25	0	0	37.95
1070	0	0	38
1070.75	0	0	38.05
1071.5	0	0	38.1
1072.25	0	0	38.15
1073	0	0	38.2
1073.75	0	0	38.25
1074.5	0	0	38.3
1075.25	0	0	38.35
1076	0	0	38.4
1076.75	0	0	38.45
1077.5	0	0	38.5
1078.25	0	0	38.55
1079	0	0	38.6
1079.75	0	0	38.65
1080.5	0	0	38.7
1081.25	0	0	38.75
1082	0	0	38.8
1082.75	0	0	38.85
1083.5	0	0	38.9
1084.25	0	0	38.95
1085	0	0	39
1085.75	0	0	39.05
1086.5	0	0	39.1
1087.25	0	0	39.15
1088	0	0	39.2
1088.75	0	0	39.25
1089.5	0	0	39.3
1090.25	0	0	39.35
1091	0	0	39.4
1091.75	0	0	39.45
1092.5	0	0	39.5
1093.25	0	0	39.55
1094	0	0	39.6
1094.75	0	0	39.65
1095.5	0	0	39.7
1096.25	0	0	39.75
1097	0	0	39.8
1097.75	0	0	39.85
1098.5	0	0	39.9
1099.25	0	0	39.95
1100	0	0	40
1100.75	0	0	40.05
1101.5	0	0	40.1
1102.25	0	0	40.15
1103	0	0	40.2
1103.75	0	0	40.25
1104.5	0	0	40.3
1105.25	0	0	40.35
1106	0	0	40.4
1106.75	0	0	40.45
1107.5	0	0	40.5
1108.25	0	0	40.55
1109	0	0	40.6
1109.75	0	0	40.65
1110.5	0	0	40.7
1111.25	0	0	40.75
1112	0	0	40.8
1112.75	0	0	40.85
1113.5	0	0	40.9
1114.25	0	0	40.95
1115	0	0	41
1115.75	0	0	41.05
1116.5	0	0	41.1
1117.25	0	0	41.15
1118	0	0	41.2
1118.75	0	0	41.25
1119.5	0	0	41.3
1120.25	0	0	41.35
1121	0	0	41.4
1121.75	0	0	41.45
1122.5	0	0	41.5
1123.25	0	0	41.55
1124	0	0	41.6
1124.75	0	0	41.65
1125.5	0	0	41.7
1126.25	0	0	41.75
1127	0	0	41.8
1127.75	0	0	41.85
1128.5	0	0	41.9
1129.25	0	0	41.95
1130	0	0	42
1130.75	0	0	42.05
1131.5	0	0	42.1
1132.25	0	0	42.15
1133	0	0	42.2
1133.75	0	0	42.25
1134.5	0	0	42.3
1135.25	0	0	42.35
1136	0	0	42.4
1136.75	0	0	42.45
1137.5	0	0	42.5
1138.25	0	0	42.55
1139	0	0	42.6
1139.75	0	0	42.65
1140.5	0	0	42.7
1141.25	0	0	42.75
1142	0	0	42.8
1142.75	0	0	42.85
1143.5	0	0	42.9
1144.25	0	0	42.95
1145	0	0	43
1145.75	0	0	43.05
1146.5	0	0	43.1
1147.25	0	0	43.15
1148	0	0	43.2
1148.75	0	0	43.25
1149.5	0	0	43.3
1150.25	0	0	43.35
1151	0	0	43.4
1151.75	0	0	43.45
1152.5	0	0	43.5
1153.25	0	0	43.55
1154	0	0	43.6
1154.75	0	0	43.65
1155.5	0	0	43.7
1156.25	0	0	43.75
1157	0	0	43.8
1157.75	0	0	43.85
1158.5	0	0	43.9
1159.25	0	0	43.95
1160	0	0	44
1160.75	0	0	44.05
1161.5	0	0	44.1
1162.25	0	0	44.15
1163	0	0	44.2
1163.75	0	0	44.25
1164.5	0	0	44.3
1165.25	0	0	44.35
1166	0	0	44.4
1166.75	0	0	44.45
1167.5	0	0	44.5
1168.25	0	0	44.55
1169	0	0	44.6
1169.75	0	0	44.65
1170.5	0	0	44.7
1171.25	0	0	44.75
1172	0	0	44.8
1172.75	0	0	44.85
1173.5	0	0	44.9
1174.25	0	0	44.95
1175	0	0	45
1175.75	0	0	45.05
1176.5	0	0	45.1
1177.25	0	0	45.15
1178	0	0	45.2
1178.75	0	0	45.25
1179.5	0	0	45.3
1180.25	0	0	45.35
1181	0	0	45.4
1181.75	0	0	45.45
1182.5	0	0	45.5
1183.25	0	0	45.55
1184	0	0	45.6
1184.75	0	0	45.65
1185.5	0	0	45.7
1186.25	0	0	45.75
1187	0	0	45.8
1187.75	0	0	45.85
1188.5	0	0	45.9
1189.25	0	0	45.95
1190	0	0	46
1190.75	0	0	46.05
1191.5	0	0	46.1
1192.25	0	0	46.15
1193	0	0	46.2
1193.75	0	0	46.25
1194.5	0	0	46.3
1195.25	0	0	46.35
1196	0	0	46.4
1196.75	0	0	46.45
1197.5	0	0	46.5
1198.25	0	0	46.55
1199	0	0	46.6
1199.75	0	0	46.65
1200.5	0	0	46.7
1201.25	0	0	46.75
1202	0	0	46.8
1202.75	0	0	46.85
1203.5	0	0	46.9
1204.25	0	0	46.95
1205	0	0	47
1205.75	0	0	47.05
1206.5	0	0	47.1
1207.25	0	0	47.15
1208	0	0	47.2
1208.75	0	0	47.25
1209.5	0	0	47.3
1210.25	0	0	47.35
1211	0	0	47.4
1211.75	0	0	47.45
1212.5	0	0	47.5
1213.25	0	0	47.55
1214	0	0	47.6
1214.75	0	0	47.65
1215.5	0	0	47.7
1216.25	0	0	47.75
1217	0	0	47.8
1217.75	0	0	47.85
1218.5	0	0	47.9
1219.25	0	0	47.95
1220	0	0	48
1220.75	0	0	48.05
1221.5	0	0	48.1
1222.25	0	0	48.15
1223	0	0	48.2
1223.75	0	0	48.25
1224.5	0	0	48.3
1225.25	0	0	48.35
1226	0	0	48.4
1226.75	0	0	48.45
1227.5	0	0	48.5
1228.25	0	0	48.55
1229	0	0	48.6
1229.75	0	0	48.65
1230.5	0	0	48.7
1231.25	0	0	48.75
1232	0	0	48.8
1232.75	0	0	48.85
1233.5	0	0	48.9
1234.25	0	0	48.95
1235	0	0	49
1235.75	0	0	49.05
1236.5	0	0	49.1
1237.25	0	0	49.15
1238	0	0	49.2
1238.75	0	0	49.25
1239.5	0	0	49.3
1240.25	0	0	49.35
1241	0	0	49.4
1241.75	0	0	49.45
1242.5	0	0	49.5
1243.25	0	0	49.55
1244	0	0	49.6
1244.75	0	0	49.65
1245.5	0	0	49.7
1246.25	0	0	49.75
1247	0	0	49.8
1247.75	0	0	49.85
1248.5	0	0	49.9
1249.25	0	0	49.95
1250	0	0	50
1250.75	0	0	50.05
1251.5	0	0	50.1
1252.25	0	0	50.15
1253	0	0	50.2
1253.75	0	0	50.25
1254.5	0	0	50.3
1255.25	0	0	50.35
1256	0	0	50.4
1256.75	0	0	50.45
1257.5	0	0	50.5
1258.25	0	0	50.55
1259	0	0	50.6
1259.75	0	0	50.65
1260.5	0	0	50.7
1261.25	0	0	50.75
1262	0	0	50.8
1262.75	0	0	50.85
1263.5	0	0	50.9
1264.25	0	0	50.95
1265	0	0	51
1265.75	0	0	51.05
1266.5	0	0	51.1
1267.25	0	0	51.15
1268	0	0	51.2
1268.75	0	0	51.25
1269.5	0	0	51.3
1270.25	0	0	51.35
1271	0	0	51.4
1271.75	0	0	51.45
1272.5	0	0	51.5
1273.25	0	0	51.55
1274	0	0	51.6
1274.75	0	0	51.65
1275.5	0	0	51.7
1276.25	0	0	51.75
1277	0	0	51.8
1277.75	0	0	51.85
1278.5	0	0	51.9
1279.25	0	0	51.95
1280	0	0	52
1280.75	0	0	52.05
1281.5	0	0	52.1
1282.25	0	0	52.15
1283	0	0	52.2
1283.75	0	0	52.25
1284.5	0	0	52.3
1285.25	0	0	52.35
1286	0	0	52.4
1286.75	0	0	52.45
1287.5	0	0	52.5
1288.25	0	0	52.55
1289	0	0	52.6
1289.75	0	0	52.65
1290.5	0	0	52.7
1291.25	0	0	52.75
1292	0	0	52.8
1292.75	0	0	52.85
1293.5	0	0	52.9
1294.25	0	0	52.95
1295	0	0	53
1295.75	0	0	53.05
1296.5	0	0	53.1
1297.25	0	0	53.15
1298	0	0	53.2
1298.75	0	0	53.25
1299.5	0	0	53.3
1300.25	0	0	53.35
1301	0	0	53.4
1301.75	0	0	53.45
1302.5	0	0	53.5
1303.25	0	0	53.55
1304	0	0	53.6
1304.75	0	0	53.65
1305.5	0	0	53.7
1306.25	0	0	53.75
1307	0	0	53.8
1307.75	0	0	53.85
1308.5	0	0	53.9
1309.25	0	0	53.95
1310	0	0	54
1310.75	0	0	54.05
1311.5	0	0	54.1
1312.25	0	0	54.15
1313	0	0	54.2
1313.75	0	0	54.25
1314.5	0	0	54.3
1315.25	0	0	54.35
1316	0	0	54.4
1316.75	0	0	54.45
1317.5	0	0	54.5
1318.25	0	0	54.55
1319	0	0	54.6
1319.75	0	0	54.65
1320.5	0	0	54.7
1321.25	0	0	54.75
1322	0	0	54.8
1322.75	0	0	54.85
1323.5	0	0	54.9
1324.25	0	0	54.95
1325	0	0	55
1325.75	0	0	55.05
1326.5	0	0	55.1
1327.25	0	0	55.15
1328	0	0	55.2
1328.75	0	0	55.25
1329.5	0	0	55.3
1330.25	0	0	55.35
1331	0	0	55.4
1331.75	0	0	55.45
1332.5	0	0	55.5
1333.25	0	0	55.55
1334	0	0	55.6
1334.75	0	0	55.65
1335.5	0	0	55.7
1336.25	0	0	55.75
1337	0	0	55.8
1337.75	0	0	55.85
1338.5	0	0	55.9
1339.25	0	0	55.95
1340	0	0	56
1340.75	0	0	56.05
1341.5	0	0	56.1
1342.25	0	0	56.15
1343	0	0	56.2
1343.75	0	0	56.25
1344.5	0	0	56.3
1345.25	0	0	56.35
1346	0	0	56.4
1346.75	0	0	56.45
1347.5	0	0	56.5
1348.25	0	0	56.55
1349	0	0	56.6
1349.75	0	0	56.65
1350.5	0	0	56.7
1351.25	0	0	56.75
1352	0	0	56.8
1352.75	0	0	56.85
1353.5	0	0	56.9
1354.25	0	0	56.95
1355	0	0	57
1355.75	0	0	57.05
1356.5	0	0	57.1
1357.25	0	0	57.15
1358	0	0	57.2
1358.75	0	0	57.25
1359.5	0	0	57.3
1360.25	0	0	57.35
1361	0	0	57.4
1361.75	0	0	57.45
1362.5	0	0	57.5
1363.25	0	0	57.55
1364	0	0	57.6
1364.75	0	0	57.65
1365.5	0	0	57.7
1366.25	0	0	57.75
1367	0	0	57.8
1367.75	0	0	57.85
1368.5	0	0	57.9
1369.25	0	0	57.95
1370	0	0	58
1370.75	0	0	58.05
1371.5	0	0	58.1
1372.25	0	0	58.15
1373	0	0	58.2
1373.75	0	0	58.25
1374.5	0	0	58.3
1375.25	0	0	58.35
1376	0	0	58.4
1376.75	0	0	58.45
1377.5	0	0	58.5
1378.25	0	0	58.55
1379	0	0	58.6
1379.75	0	0	58.65
1380.5	0	0	58.7
1381.25	0	0	58.75
1382	0	0	58.8
1382.75	0	0	58.85
1383.5	0	0	58.9
1384.25	0	0	58.95
1385	0	0	59
