	264	3.7	0	8.2
	265	3.7	0	8.25
	266	3.7	0	8.3
	267	3.7	0	8.35
	268	3.7	0	8.4
	269	3.7	0	8.45
	270	3.7	0	8.5
	271	3.7	0	8.55
	272	3.7	0	8.6
	273	3.7	0	8.65
	274	3.7	0	8.7
	275	3.7	0	8.75
	276	3.7	0	8.8
	277	3.7	0	8.85
	278	3.7	0	8.9
	279	3.7	0	8.95
	280	3.7	0	9
	281	3.7	0	9.05
	282	3.7	0	9.1
	283	3.7	0	9.15
	284	3.7	0	9.2
	285	3.7	0	9.25
	286	3.7	0	9.3
	287	3.7	0	9.35
	288	3.7	0	9.4
	289	3.7	0	9.45
	290	3.7	0	9.5
	291	3.7	0	9.55
	292	3.7	0	9.6
	293	3.7	0	9.65
	294	3.7	0	9.7
	295	3.7	0	9.75
	296	3.7	0	9.8
	297	3.7	0	9.85
	298	3.7	0	9.9
	299	3.7	0	9.95
	300	3.7	0	10
	301	3.7	0	10.05
	302	3.7	0	10.1
	303	3.7	0	10.15
	304	3.7	0	10.2
	305	3.7	0	10.25
	306	3.7	0	10.3
	307	3.7	0	10.35
	308	3.7	0	10.4
	309	3.7	0	10.45
	310	3.7	0	10.5
	311	3.7	0	10.55
	312	3.7	0	10.6
	313	3.7	0	10.65
	314	3.7	0	10.7
	315	3.7	0	10.75
	316	3.7	0	10.8
	317	3.7	0	10.85
	318	3.7	0	10.9
	319	3.7	0	10.95
	320	3.7	0	11
	321	3.7	0	11.05
	322	3.7	0	11.1
	323	3.7	0	11.15
	324	3.7	0	11.2
	325	3.7	0	11.25
	326	3.7	0	11.3
	327	3.7	0	11.35
	328	3.7	0	11.4
	329	3.7	0	11.45
	330	3.7	0	11.5
	331	3.7	0	11.55
	332	3.7	0	11.6
	333	3.7	0	11.65
	334	3.7	0	11.7
	335	3.7	0	11.75
	336	3.7	0	11.8
	337	3.7	0	11.85
	338	3.7	0	11.9
	339	3.7	0	11.95
	340	3.7	0	12
	341	3.7	0	12.05
	342	3.7	0	12.1
	343	3.7	0	12.15
	344	3.7	0	12.2
	345	3.7	0	12.25
	346	3.7	0	12.3
	347	3.7	0	12.35
	348	3.7	0	12.4
	349	3.7	0	12.45
	350	3.7	0	12.5
	351	3.7	0	12.55
	352	3.7	0	12.6
	353	3.7	0	12.65
	354	3.7	0	12.7
	355	3.7	0	12.75
	356	3.7	0	12.8
	357	3.7	0	12.85
	358	3.7	0	12.9
	359	3.7	0	12.95
	360	3.7	0	13
	361	3.7	0	13.05
	362	3.7	0	13.1
	363	3.7	0	13.15
	364	3.7	0	13.2
	365	3.7	0	13.25
	366	3.7	0	13.3
	367	3.7	0	13.35
	368	3.7	0	13.4
	369	3.7	0	13.45
	370	3.7	0	13.5
	371	3.7	0	13.55
	372	3.7	0	13.6
	373	3.7	0	13.65
	374	3.7	0	13.7
	375	3.7	0	13.75
	376	3.7	0	13.8
	377	3.7	0	13.85
	378	3.7	0	13.9
	379	3.7	0	13.95
	380	3.7	0	14
	381	3.7	0	14.05
	382	3.7	0	14.1
	383	3.7	0	14.15
	384	3.7	0	14.2
	385	3.7	0	14.25
	386	3.7	0	14.3
	387	3.7	0	14.35
	388	3.7	0	14.4
	389	3.7	0	14.45
	390	3.7	0	14.5
	391	3.7	0	14.55
	392	3.7	0	14.6
	393	3.7	0	14.65
	394	3.7	0	14.7
	395	3.7	0	14.75
	396	3.7	0	14.8
	397	3.7	0	14.85
	398	3.7	0	14.9
	399	3.7	0	14.95
	400	3.7	0	15
	401	3.7	0	15.05
	402	3.7	0	15.1
	403	3.7	0	15.15
	404	3.7	0	15.2
	405	3.7	0	15.25
	406	3.7	0	15.3
	407	3.7	0	15.35
	408	3.7	0	15.4
	409	3.7	0	15.45
	410	3.7	0	15.5
	411	3.7	0	15.55
	412	3.7	0	15.6
	413	3.7	0	15.65
	414	3.7	0	15.7
	415	3.7	0	15.75
	416	3.7	0	15.8
	417	3.7	0	15.85
	418	3.7	0	15.9
	419	3.7	0	15.95
	420	3.7	0	16
	421	3.7	0	16.05
	422	3.7	0	16.1
	423	3.7	0	16.15
	424	3.7	0	16.2
	425	3.7	0	16.25
	426	3.7	0	16.3
	427	3.7	0	16.35
	428	3.7	0	16.4
	429	3.7	0	16.45
	430	3.7	0	16.5
	431	3.7	0	16.55
	432	3.7	0	16.6
	433	3.7	0	16.65
	434	3.7	0	16.7
	435	3.7	0	16.75
	436	3.7	0	16.8
	437	3.7	0	16.85
	438	3.7	0	16.9
	439	3.7	0	16.95
	440	3.7	0	17
	441	3.7	0	17.05
	442	3.7	0	17.1
	443	3.7	0	17.15
	444	3.7	0	17.2
	445	3.7	0	17.25
	446	3.7	0	17.3
	447	3.7	0	17.35
	448	3.7	0	17.4
	449	3.7	0	17.45
	450	3.7	0	17.5
	451	3.7	0	17.55
	452	3.7	0	17.6
	453	3.7	0	17.65
	454	3.7	0	17.7
	455	3.7	0	17.75
	456	3.7	0	17.8
	457	3.7	0	17.85
	458	3.7	0	17.9
	459	3.7	0	17.95
	460	3.7	0	18
	461	3.7	0	18.05
	462	3.7	0	18.1
	463	3.7	0	18.15
	464	3.7	0	18.2
	465	3.7	0	18.25
	466	3.7	0	18.3
	467	3.7	0	18.35
	468	3.7	0	18.4
	469	3.7	0	18.45
	470	3.7	0	18.5
	471	3.7	0	18.55
	472	3.7	0	18.6
	473	3.7	0	18.65
	474	3.7	0	18.7
	475	3.7	0	18.75
	476	3.7	0	18.8
	477	3.7	0	18.85
	478	3.7	0	18.9
	479	3.7	0	18.95
	480	3.7	0	19
	481	3.7	0	19.05
	482	3.7	0	19.1
	483	3.7	0	19.15
	484	3.7	0	19.2
	485	3.7	0	19.25
	486	3.7	0	19.3
	487	3.7	0	19.35
	488	3.7	0	19.4
	489	3.7	0	19.45
	490	3.7	0	19.5
	491	3.7	0	19.55
	492	3.7	0	19.6
	493	3.7	0	19.65
	494	3.7	0	19.7
	495	3.7	0	19.75
	496	3.7	0	19.8
	497	3.7	0	19.85
	498	3.7	0	19.9
	499	3.7	0	19.95
	500	3.7	0	20
	501	3.7	0	20.05
	502	3.7	0	20.1
	503	3.7	0	20.15
	504	3.7	0	20.2
	505	3.7	0	20.25
	506	3.7	0	20.3
	507	3.7	0	20.35
	508	3.7	0	20.4
	509	3.7	0	20.45
	510	3.7	0	20.5
	511	3.7	0	20.55
	512	3.7	0	20.6
	513	3.7	0	20.65
	514	3.7	0	20.7
	515	3.7	0	20.75
	516	3.7	0	20.8
	517	3.7	0	20.85
	518	3.7	0	20.9
	519	3.7	0	20.95
	520	3.7	0	21
	521	3.7	0	21.05
	522	3.7	0	21.1
	523	3.7	0	21.15
	524	3.7	0	21.2
	525	3.7	0	21.25
	526	3.7	0	21.3
	527	3.7	0	21.35
	528	3.7	0	21.4
	529	3.7	0	21.45
	530	3.7	0	21.5
	531	3.7	0	21.55
	532	3.7	0	21.6
	533	3.7	0	21.65
	534	3.7	0	21.7
	535	3.7	0	21.75
	536	3.7	0	21.8
	537	3.7	0	21.85
	538	3.7	0	21.9
	539	3.7	0	21.95
	540	3.7	0	22
	541	3.7	0	22.05
	542	3.7	0	22.1
	543	3.7	0	22.15
	544	3.7	0	22.2
	545	3.7	0	22.25
	546	3.7	0	22.3
	547	3.7	0	22.35
	548	3.7	0	22.4
	549	3.7	0	22.45
	550	3.7	0	22.5
	551	3.7	0	22.55
	552	3.7	0	22.6
	553	3.7	0	22.65
	554	3.7	0	22.7
	555	3.7	0	22.75
	556	3.7	0	22.8
	557	3.7	0	22.85
	558	3.7	0	22.9
	559	3.7	0	22.95
	560	3.7	0	23
	561	3.7	0	23.05
	562	3.7	0	23.1
	563	3.7	0	23.15
	564	3.7	0	23.2
	565	3.7	0	23.25
	566	3.7	0	23.3
	567	3.7	0	23.35
	568	3.7	0	23.4
	569	3.7	0	23.45
	570	3.7	0	23.5
	571	3.7	0	23.55
	572	3.7	0	23.6
	573	3.7	0	23.65
	574	3.7	0	23.7
	575	3.7	0	23.75
	576	3.7	0	23.8
	577	3.7	0	23.85
	578	3.7	0	23.9
	579	3.7	0	23.95
	580	3.7	0	24
	581	3.7	0	24.05
	582	3.7	0	24.1
	583	3.7	0	24.15
	584	3.7	0	24.2
	585	3.7	0	24.25
	586	3.7	0	24.3
	587	3.7	0	24.35
	588	3.7	0	24.4
	589	3.7	0	24.45
	590	3.7	0	24.5
	591	3.7	0	24.55
	592	3.7	0	24.6
	593	3.7	0	24.65
	594	3.7	0	24.7
	595	3.7	0	24.75
	596	3.7	0	24.8
	597	3.7	0	24.85
	598	3.7	0	24.9
	599	3.7	0	24.95
	600	3.7	0	25
	601	3.7	0	25.05
	602	3.7	0	25.1
	603	3.7	0	25.15
	604	3.7	0	25.2
	605	3.7	0	25.25
	606	3.7	0	25.3
	607	3.7	0	25.35
	608	3.7	0	25.4
	609	3.7	0	25.45
	610	3.7	0	25.5
	611	3.7	0	25.55
	612	3.7	0	25.6
	613	3.7	0	25.65
	614	3.7	0	25.7
	615	3.7	0	25.75
	616	3.7	0	25.8
	617	3.7	0	25.85
	618	3.7	0	25.9
	619	3.7	0	25.95
	620	3.7	0	26
	621	3.7	0	26.05
	622	3.7	0	26.1
	623	3.7	0	26.15
	624	3.7	0	26.2
	625	3.7	0	26.25
	626	3.7	0	26.3
	627	3.7	0	26.35
	628	3.7	0	26.4
	629	3.7	0	26.45
	630	3.7	0	26.5
	631	3.7	0	26.55
	632	3.7	0	26.6
	633	3.7	0	26.65
	634	3.7	0	26.7
	635	3.7	0	26.75
	636	3.7	0	26.8
	637	3.7	0	26.85
	638	3.7	0	26.9
	639	3.7	0	26.95
	640	3.7	0	27
	641	3.7	0	27.05
	642	3.7	0	27.1
	643	3.7	0	27.15
	644	3.7	0	27.2
	645	3.7	0	27.25
	646	3.7	0	27.3
	647	3.7	0	27.35
	648	3.7	0	27.4
	649	3.7	0	27.45
	650	3.7	0	27.5
	651	3.7	0	27.55
	652	3.7	0	27.6
	653	3.7	0	27.65
	654	3.7	0	27.7
	655	3.7	0	27.75
	656	3.7	0	27.8
	657	3.7	0	27.85
	658	3.7	0	27.9
	659	3.7	0	27.95
	660	3.7	0	28
	661	3.7	0	28.05
	662	3.7	0	28.1
	663	3.7	0	28.15
	664	3.7	0	28.2
	665	3.7	0	28.25
	666	3.7	0	28.3
	667	3.7	0	28.35
	668	3.7	0	28.4
	669	3.7	0	28.45
	670	3.7	0	28.5
	671	3.7	0	28.55
	672	3.7	0	28.6
	673	3.7	0	28.65
	674	3.7	0	28.7
	675	3.7	0	28.75
	676	3.7	0	28.8
	677	3.7	0	28.85
	678	3.7	0	28.9
	679	3.7	0	28.95
	680	3.7	0	29
	681	3.7	0	29.05
	682	3.7	0	29.1
	683	3.7	0	29.15
	684	3.7	0	29.2
	685	3.7	0	29.25
	686	3.7	0	29.3
	687	3.7	0	29.35
	688	3.7	0	29.4
	689	3.7	0	29.45
	690	3.7	0	29.5
	691	3.7	0	29.55
	692	3.7	0	29.6
	693	3.7	0	29.65
	694	3.7	0	29.7
	695	3.7	0	29.75
	696	3.7	0	29.8
	697	3.7	0	29.85
	698	3.7	0	29.9
	699	3.7	0	29.95
	700	3.7	0	30
	701	3.7	0	30.05
	702	3.7	0	30.1
	703	3.7	0	30.15
	704	3.7	0	30.2
	705	3.7	0	30.25
	706	3.7	0	30.3
	707	3.7	0	30.35
	708	3.7	0	30.4
	709	3.7	0	30.45
	710	3.7	0	30.5
	711	3.7	0	30.55
	712	3.7	0	30.6
	713	3.7	0	30.65
	714	3.7	0	30.7
	715	3.7	0	30.75
	716	3.7	0	30.8
	717	3.7	0	30.85
	718	3.7	0	30.9
	719	3.7	0	30.95
	720	3.7	0	31
	721	3.7	0	31.05
	722	3.7	0	31.1
	723	3.7	0	31.15
	724	3.7	0	31.2
	725	3.7	0	31.25
	726	3.7	0	31.3
	727	3.7	0	31.35
	728	3.7	0	31.4
	729	3.7	0	31.45
	730	3.7	0	31.5
	731	3.7	0	31.55
	732	3.7	0	31.6
	733	3.7	0	31.65
	734	3.7	0	31.7
	735	3.7	0	31.75
	736	3.7	0	31.8
	737	3.7	0	31.85
	738	3.7	0	31.9
	739	3.7	0	31.95
	740	3.7	0	32
	741	3.7	0	32.05
	742	3.7	0	32.1
	743	3.7	0	32.15
	744	3.7	0	32.2
	745	3.7	0	32.25
	746	3.7	0	32.3
	747	3.7	0	32.35
	748	3.7	0	32.4
	749	3.7	0	32.45
	750	3.7	0	32.5
	751	3.7	0	32.55
	752	3.7	0	32.6
	753	3.7	0	32.65
	754	3.7	0	32.7
	755	3.7	0	32.75
	756	3.7	0	32.8
	757	3.7	0	32.85
	758	3.7	0	32.9
	759	3.7	0	32.95
	760	3.7	0	33
	761	3.7	0	33.05
	762	3.7	0	33.1
	763	3.7	0	33.15
	764	3.7	0	33.2
	765	3.7	0	33.25
	766	3.7	0	33.3
	767	3.7	0	33.35
	768	3.7	0	33.4
	769	3.7	0	33.45
	770	3.7	0	33.5
	771	3.7	0	33.55
	772	3.7	0	33.6
	773	3.7	0	33.65
	774	3.7	0	33.7
	775	3.7	0	33.75
	776	3.7	0	33.8
	777	3.7	0	33.85
	778	3.7	0	33.9
	779	3.7	0	33.95
	780	3.7	0	34
	781	3.7	0	34.05
	782	3.7	0	34.1
	783	3.7	0	34.15
	784	3.7	0	34.2
	785	3.7	0	34.25
	786	3.7	0	34.3
	787	3.7	0	34.35
	788	3.7	0	34.4
	789	3.7	0	34.45
	790	3.7	0	34.5
	791	3.7	0	34.55
	792	3.7	0	34.6
	793	3.7	0	34.65
	794	3.7	0	34.7
	795	3.7	0	34.75
	796	3.7	0	34.8
	797	3.7	0	34.85
	798	3.7	0	34.9
	799	3.7	0	34.95
	800	3.7	0	35
	801	3.7	0	35.05
	802	3.7	0	35.1
	803	3.7	0	35.15
	804	3.7	0	35.2
	805	3.7	0	35.25
	806	3.7	0	35.3
	807	3.7	0	35.35
	808	3.7	0	35.4
	809	3.7	0	35.45
	810	3.7	0	35.5
	811	3.7	0	35.55
	812	3.7	0	35.6
	813	3.7	0	35.65
	814	3.7	0	35.7
	815	3.7	0	35.75
	816	3.7	0	35.8
	817	3.7	0	35.85
	818	3.7	0	35.9
	819	3.7	0	35.95
	820	3.7	0	36
	821	3.7	0	36.05
	822	3.7	0	36.1
	823	3.7	0	36.15
	824	3.7	0	36.2
	825	3.7	0	36.25
	826	3.7	0	36.3
	827	3.7	0	36.35
	828	3.7	0	36.4
	829	3.7	0	36.45
	830	3.7	0	36.5
	831	3.7	0	36.55
	832	3.7	0	36.6
	833	3.7	0	36.65
	834	3.7	0	36.7
	835	3.7	0	36.75
	836	3.7	0	36.8
	837	3.7	0	36.85
	838	3.7	0	36.9
	839	3.7	0	36.95
	840	3.7	0	37
	841	3.7	0	37.05
	842	3.7	0	37.1
	843	3.7	0	37.15
	844	3.7	0	37.2
	845	3.7	0	37.25
	846	3.7	0	37.3
	847	3.7	0	37.35
	848	3.7	0	37.4
	849	3.7	0	37.45
	850	3.7	0	37.5
	851	3.7	0	37.55
	852	3.7	0	37.6
	853	3.7	0	37.65
	854	3.7	0	37.7
	855	3.7	0	37.75
	856	3.7	0	37.8
	857	3.7	0	37.85
	858	3.7	0	37.9
	859	3.7	0	37.95
	860	3.7	0	38
	861	3.7	0	38.05
	862	3.7	0	38.1
	863	3.7	0	38.15
	864	3.7	0	38.2
	865	3.7	0	38.25
	866	3.7	0	38.3
	867	3.7	0	38.35
	868	3.7	0	38.4
	869	3.7	0	38.45
	870	3.7	0	38.5
	871	3.7	0	38.55
	872	3.7	0	38.6
	873	3.7	0	38.65
	874	3.7	0	38.7
	875	3.7	0	38.75
	876	3.7	0	38.8
	877	3.7	0	38.85
	878	3.7	0	38.9
	879	3.7	0	38.95
	880	3.7	0	39
	881	3.7	0	39.05
	882	3.7	0	39.1
	883	3.7	0	39.15
	884	3.7	0	39.2
	885	3.7	0	39.25
	886	3.7	0	39.3
	887	3.7	0	39.35
	888	3.7	0	39.4
	889	3.7	0	39.45
	890	3.7	0	39.5
	891	3.7	0	39.55
	892	3.7	0	39.6
	893	3.7	0	39.65
	894	3.7	0	39.7
	895	3.7	0	39.75
	896	3.7	0	39.8
	897	3.7	0	39.85
	898	3.7	0	39.9
	899	3.7	0	39.95
	900	3.7	0	40
	901	3.7	0	40.05
	902	3.7	0	40.1
	903	3.7	0	40.15
	904	3.7	0	40.2
	905	3.7	0	40.25
	906	3.7	0	40.3
	907	3.7	0	40.35
	908	3.7	0	40.4
	909	3.7	0	40.45
	910	3.7	0	40.5
	911	3.7	0	40.55
	912	3.7	0	40.6
	913	3.7	0	40.65
	914	3.7	0	40.7
	915	3.7	0	40.75
	916	3.7	0	40.8
	917	3.7	0	40.85
	918	3.7	0	40.9
	919	3.7	0	40.95
	920	3.7	0	41
	921	3.7	0	41.05
	922	3.7	0	41.1
	923	3.7	0	41.15
	924	3.7	0	41.2
	925	3.7	0	41.25
	926	3.7	0	41.3
	927	3.7	0	41.35
	928	3.7	0	41.4
	929	3.7	0	41.45
	930	3.7	0	41.5
	931	3.7	0	41.55
	932	3.7	0	41.6
	933	3.7	0	41.65
	934	3.7	0	41.7
	935	3.7	0	41.75
	936	3.7	0	41.8
	937	3.7	0	41.85
	938	3.7	0	41.9
	939	3.7	0	41.95
	940	3.7	0	42
	941	3.7	0	42.05
	942	3.7	0	42.1
	943	3.7	0	42.15
	944	3.7	0	42.2
	945	3.7	0	42.25
	946	3.7	0	42.3
	947	3.7	0	42.35
	948	3.7	0	42.4
	949	3.7	0	42.45
	950	3.7	0	42.5
	951	3.7	0	42.55
	952	3.7	0	42.6
	953	3.7	0	42.65
	954	3.7	0	42.7
	955	3.7	0	42.75
	956	3.7	0	42.8
	957	3.7	0	42.85
	958	3.7	0	42.9
	959	3.7	0	42.95
	960	3.7	0	43
	961	3.7	0	43.05
	962	3.7	0	43.1
	963	3.7	0	43.15
	964	3.7	0	43.2
	965	3.7	0	43.25
	966	3.7	0	43.3
	967	3.7	0	43.35
	968	3.7	0	43.4
	969	3.7	0	43.45
	970	3.7	0	43.5
	971	3.7	0	43.55
	972	3.7	0	43.6
	973	3.7	0	43.65
	974	3.7	0	43.7
	975	3.7	0	43.75
	976	3.7	0	43.8
	977	3.7	0	43.85
	978	3.7	0	43.9
	979	3.7	0	43.95
	980	3.7	0	44
	981	3.7	0	44.05
	982	3.7	0	44.1
	983	3.7	0	44.15
	984	3.7	0	44.2
	985	3.7	0	44.25
	986	3.7	0	44.3
	987	3.7	0	44.35
	988	3.7	0	44.4
	989	3.7	0	44.45
	990	3.7	0	44.5
	991	3.7	0	44.55
	992	3.7	0	44.6
	993	3.7	0	44.65
	994	3.7	0	44.7
	995	3.7	0	44.75
	996	3.7	0	44.8
	997	3.7	0	44.85
	998	3.7	0	44.9
	999	3.7	0	44.95
	1000	3.7	0	45
	1001	3.7	0	45.05
	1002	3.7	0	45.1
	1003	3.7	0	45.15
	1004	3.7	0	45.2
	1005	3.7	0	45.25
	1006	3.7	0	45.3
	1007	3.7	0	45.35
	1008	3.7	0	45.4
	1009	3.7	0	45.45
	1010	3.7	0	45.5
	1011	3.7	0	45.55
	1012	3.7	0	45.6
	1013	3.7	0	45.65
	1014	3.7	0	45.7
	1015	3.7	0	45.75
	1016	3.7	0	45.8
	1017	3.7	0	45.85
	1018	3.7	0	45.9
	1019	3.7	0	45.95
	1020	3.7	0	46
	1021	3.7	0	46.05
	1022	3.7	0	46.1
	1023	3.7	0	46.15
	1024	3.7	0	46.2
	1025	3.7	0	46.25
	1026	3.7	0	46.3
	1027	3.7	0	46.35
	1028	3.7	0	46.4
	1029	3.7	0	46.45
	1030	3.7	0	46.5
	1031	3.7	0	46.55
	1032	3.7	0	46.6
	1033	3.7	0	46.65
	1034	3.7	0	46.7
	1035	3.7	0	46.75
	1036	3.7	0	46.8
	1037	3.7	0	46.85
	1038	3.7	0	46.9
	1039	3.7	0	46.95
	1040	3.7	0	47
	1041	3.7	0	47.05
	1042	3.7	0	47.1
	1043	3.7	0	47.15
	1044	3.7	0	47.2
	1045	3.7	0	47.25
	1046	3.7	0	47.3
	1047	3.7	0	47.35
	1048	3.7	0	47.4
	1049	3.7	0	47.45
	1050	3.7	0	47.5
	1051	3.7	0	47.55
	1052	3.7	0	47.6
	1053	3.7	0	47.65
	1054	3.7	0	47.7
	1055	3.7	0	47.75
	1056	3.7	0	47.8
	1057	3.7	0	47.85
	1058	3.7	0	47.9
	1059	3.7	0	47.95
	1060	3.7	0	48
	1061	3.7	0	48.05
	1062	3.7	0	48.1
	1063	3.7	0	48.15
	1064	3.7	0	48.2
	1065	3.7	0	48.25
	1066	3.7	0	48.3
	1067	3.7	0	48.35
	1068	3.7	0	48.4
	1069	3.7	0	48.45
	1070	3.7	0	48.5
	1071	3.7	0	48.55
	1072	3.7	0	48.6
	1073	3.7	0	48.65
	1074	3.7	0	48.7
	1075	3.7	0	48.75
	1076	3.7	0	48.8
	1077	3.7	0	48.85
	1078	3.7	0	48.9
	1079	3.7	0	48.95
	1080	3.7	0	49
	1081	3.7	0	49.05
	1082	3.7	0	49.1
	1083	3.7	0	49.15
	1084	3.7	0	49.2
	1085	3.7	0	49.25
	1086	3.7	0	49.3
	1087	3.7	0	49.35
	1088	3.7	0	49.4
	1089	3.7	0	49.45
	1090	3.7	0	49.5
	1091	3.7	0	49.55
	1092	3.7	0	49.6
	1093	3.7	0	49.65
	1094	3.7	0	49.7
	1095	3.7	0	49.75
	1096	3.7	0	49.8
	1097	3.7	0	49.85
	1098	3.7	0	49.9
	1099	3.7	0	49.95
	1100	3.7	0	50
	1101	3.7	0	50.05
	1102	3.7	0	50.1
	1103	3.7	0	50.15
	1104	3.7	0	50.2
	1105	3.7	0	50.25
	1106	3.7	0	50.3
	1107	3.7	0	50.35
	1108	3.7	0	50.4
	1109	3.7	0	50.45
	1110	3.7	0	50.5
	1111	3.7	0	50.55
	1112	3.7	0	50.6
	1113	3.7	0	50.65
	1114	3.7	0	50.7
	1115	3.7	0	50.75
	1116	3.7	0	50.8
	1117	3.7	0	50.85
	1118	3.7	0	50.9
	1119	3.7	0	50.95
	1120	3.7	0	51
	1121	3.7	0	51.05
	1122	3.7	0	51.1
	1123	3.7	0	51.15
	1124	3.7	0	51.2
	1125	3.7	0	51.25
	1126	3.7	0	51.3
	1127	3.7	0	51.35
	1128	3.7	0	51.4
	1129	3.7	0	51.45
	1130	3.7	0	51.5
	1131	3.7	0	51.55
	1132	3.7	0	51.6
	1133	3.7	0	51.65
	1134	3.7	0	51.7
	1135	3.7	0	51.75
	1136	3.7	0	51.8
	1137	3.7	0	51.85
	1138	3.7	0	51.9
	1139	3.7	0	51.95
	1140	3.7	0	52
	1141	3.7	0	52.05
	1142	3.7	0	52.1
	1143	3.7	0	52.15
	1144	3.7	0	52.2
	1145	3.7	0	52.25
	1146	3.7	0	52.3
	1147	3.7	0	52.35
	1148	3.7	0	52.4
	1149	3.7	0	52.45
	1150	3.7	0	52.5
	1151	3.7	0	52.55
	1152	3.7	0	52.6
	1153	3.7	0	52.65
	1154	3.7	0	52.7
	1155	3.7	0	52.75
	1156	3.7	0	52.8
	1157	3.7	0	52.85
	1158	3.7	0	52.9
	1159	3.7	0	52.95
	1160	3.7	0	53
	1161	3.7	0	53.05
	1162	3.7	0	53.1
	1163	3.7	0	53.15
	1164	3.7	0	53.2
	1165	3.7	0	53.25
	1166	3.7	0	53.3
	1167	3.7	0	53.35
	1168	3.7	0	53.4
	1169	3.7	0	53.45
